month,count,sentiment,subjectivity,reading_ease,grade_level,retweet_count,favorite_count,length,subject
2020-02,326,0.09231180759708373,0.4726734975431293,68.98429447852769,7.053987730061347,15363.279141104294,46143.32822085889,149.33435582822082,domestic_policy
2020-01,356,0.07985780951063601,0.38577418643137296,66.3383707865169,7.546629213483142,16884.28651685394,48055.50561797754,142.8483146067417,domestic_policy
2019-12,194,0.11340873562665725,0.4784145942559051,69.2334020618557,7.207216494845362,19541.680412371137,82014.18556701034,192.4020618556701,domestic_policy
2019-11,248,0.056830815760166145,0.4377913270809822,69.82758064516125,6.906854838709674,16153.189516129041,48423.27822580645,165.13306451612902,domestic_policy
2019-10,384,0.097874085542124,0.4396338152330061,64.57187499999996,7.863802083333334,16374.546875000002,45298.20572916666,162.54947916666677,domestic_policy
2019-09,276,0.0762082306974905,0.45365006160017796,66.61144927536233,7.402536231884056,14415.000000000004,45508.09057971016,168.1739130434782,domestic_policy
2019-08,226,0.134644512111741,0.4683706571615864,69.8438938053098,6.816371681415924,17935.601769911504,61027.5707964602,161.22566371681415,domestic_policy
2019-07,264,0.08897585389510784,0.49800541683645067,65.86424242424239,7.7678030303030345,20435.66287878788,75798.64393939392,185.2272727272727,domestic_policy
2019-06,163,0.13295604863374358,0.42757987305971523,66.48177914110428,7.678527607361962,17605.779141104293,64580.56441717793,188.20245398773,domestic_policy
2019-05,248,0.12509221281071092,0.4586004796428186,65.87524193548391,7.620161290322575,15988.32661290322,53857.14516129037,168.3951612903227,domestic_policy
2019-04,163,0.1423943769605195,0.4779807145576207,67.31656441717793,7.361349693251533,20713.245398773008,75172.43558282209,177.94478527607367,domestic_policy
2019-03,136,0.08797535563309922,0.44538582781597486,60.4654411764706,8.311029411764709,23858.66911764706,82415.50735294117,180.47058823529406,domestic_policy
2019-02,77,0.06914089418234828,0.4629087516877409,65.86922077922083,7.597402597402597,26953.740259740258,108243.29870129867,194.5194805194805,domestic_policy
2019-01,181,0.10989624610587015,0.42357186491707005,68.49994475138121,7.333701657458562,26397.83425414365,98858.86187845308,186.94475138121558,domestic_policy
2018-12,116,0.1476825160064462,0.5127921492961519,66.9530172413794,7.6362068965517205,23802.75,102607.22413793103,220.51724137931035,domestic_policy
